"Name","X","Y"
"Pcf Sparkletots Preschool @ Toa Payoh West - Balestier Blk 131 (Ds)",103.8424157,1.3380686
"Pcf Sparkletots Preschool @ Toa Payoh East-Novena Blk 247 (Cc)",103.8550489,1.3310169
"Pcf Sparkletots Preschool @ Toa Payoh East-Novena Blk 6 (Ey)",103.857145,1.338527
"Pcf Sparkletots Preschool @ Toa Payoh Central Blk 79b (Cc)",103.848249,1.334342
"Pcf Sparkletots Preschool @ Toa Payoh Central Blk 146a (Cc)",103.845658,1.334521
"Pcf Sparkletots Preschool @ Toa Payoh Central Blk 97 (Kn)",103.847776,1.338482
"Pcf Sparkletots Preschool @ Telok Blangah Blk 78a (Ds)",103.8090239,1.273512
"Pcf Sparkletots Preschool @ Teck Ghee Blk 310a (Cc)",103.8438649,1.364814
"Pcf Sparkletots Preschool @ Teck Ghee Blk 466 (Kn)",103.856877,1.365868
"Pcf Sparkletots Preschool @ Teck Ghee Blk 301 (Ds)",103.845774,1.367422
"Hampton Pre-School Tanjong Pagar",103.8295009,1.282525
"Pcf Sparkletots Preschool @ Tanjong Pagar - Tiong Bahru Blk 1e (Kn)",103.8411519,1.276639
"Pcf Sparkletots Preschool@Tampines West Blk 151 (Cc)",103.943742,1.3514
"Pcf Sparkletots Preschool @ Tampines West Blk 890a (Cc)",103.9341207,1.3466119
"Pcf Sparkletots Preschool @ Tampines West Blk 942 (Cc)",103.940561,1.3496999
"Pcf Sparkletots Preschool@Tampines North Blk 443 (Cc)",103.951896,1.358875
"3-In-1 Family Centre",103.9521539,1.3519159
"Pcf Sparkletots Preschool @ Tampines East Blk 385 (Cc)",103.958405,1.354961
"Pcf Sparkletots Preschool @ Tampines East Blk 262 (Ds)",103.950901,1.353784
"Pcf Sparkletots Preschool @ Tampines-Changkat Blk 273 (Cc)",103.950331,1.348764
"Pcf Sparkletots Preschool @ Tampines - Changkat Blk 106 (Ds)",103.947515,1.347602
"Pcf Sparkletots Preschool @ Tampines Central Blk 867a (Cc)",103.933757,1.355649
"Pcf Sparkletots Preschool @ Tampines Central Blk 856 (Kn)",103.936561,1.353393
"Pcf Sparkletots Preschool @ Taman Jurong Blk 161 (Cc)",103.721603,1.32973
"Pcf Sparkletots Preschool@Sengkang West Blk 469b (Ey)",103.8775244,1.3957941
"Pcf Sparkletots Preschool @ Sengkang West Blk 303a (Ey)",103.890942,1.387011
"Pcf Sparkletots Preschool @ Sengkang South Blk 443 (Ey)",103.874321,1.39117
"Kinderland Preschool",103.874294,1.350706
"Pcf Sparkletots Preschool @ Sengkang Central Blk 270 (Cc)",103.893848,1.386175
"Pcf Sparkletots Preschool @ Sengkang Central Blk 298b (Cc)",103.90177,1.395017
"Pcf Sparkletots Preschool @ Sengkang Central Blk 290a (Cc)",103.89691,1.3959919
"Pcf Sparkletots Preschool @ Sengkang Central Blk 262a (Cc)",103.894962,1.395574
"Pcf Sparkletots Preschool @ Sengkang Central Blk 210 (Cc)",103.900092,1.385331
"Pcf Sparkletots Preschool @ Sengkang Central Blk 208 (Cc)",103.898039,1.384107
"Pcf Sparkletots Preschool @ Sembawang Blk 780d (Cc)",103.8010124,1.4489365
"Pcf Sparkletots Preschool @ Sembawang Blk 503c (Ey)",103.8225,1.45059
"Pcf Sparkletots Preschool @ Sembawang Blk 789 (Kn)",103.802311,1.443249
"Carpe Diem @ Hilltop ",103.829987,1.378764
"Champz School House ",103.901182,1.303746
"Juniors Pte Ltd",103.833739,1.360214
"Gug Preschool @ Tampines ",103.941842,1.352109
"Sgm Little Kidz @ Rivervale",103.904632,1.395358
"Imontessori ",103.8642941,1.3104579
"Skool4kidz Centre",103.9110933,1.407522
"My World Preschool Ltd.",103.798981,1.444312
"Pcf Sparkletots Preschool @ Queenstown Blk 145 (Cc)",103.804834,1.293784
"Pcf Sparkletots Preschool @ Queenstown Blk 46 (Cc)",103.797866,1.298954
"Pcf Sparkletots Preschool @ Queenstown Blk 365 (Cc)",103.801473,1.299122
"Pcf Sparkletots Preschool @ Queenstown Blk 3 (Kn)",103.806888,1.287075
"Pcf Sparkletots Preschool @ Punggol West Blk 222 (Cc)",103.8941931,1.4010316
"Pcf Sparkletots Preschool @ Punggol West Blk 308b (Ds)",103.8995259,1.4076683
"Pcf Sparkletots Preschool @ Punggol West Blk 271a (Kn)",103.858272,1.299444
"Pcf Sparkletots Preschool @ Punggol North (Ey)",103.9101539,1.4020321
"Pcf Sparkletots Preschool @ Punggol North Blk 172b (Cc)",103.912121,1.39578
"Pcf Sparkletots Preschool @ Punggol North Blk 622c (Cc)",103.911705,1.399459
"Pcf Sparkletots Preschool @ Punggol North Blk 105d (Kn)",103.9052169,1.3967909
"Pcf Sparkletots Preschool @ Punggol North Blk 171c (Kn)",103.91316,1.394751
"Pcf Sparkletots Preschool @ Punggol Coast Blk 602 (Cc)",103.907386,1.403215
"Pcf Sparkletots Preschool @ Pioneer Blk 987d (Cc)",103.695365,1.336716
"Pcf Sparkletots Preschool @ Pioneer Blk 661b (Cc)",103.705507,1.33618
"Pcf Sparkletots Preschool @ Pioneer Blk 694 (Cc)",103.707101,1.343136
"Pcf Sparkletots Preschool @ Pioneer Blk 642 (Kn)",103.695873,1.340431
"Pcf Sparkletots Preschool @ Pioneer Blk 665a (Kn)",103.703265,1.339949
"Pcf Sparkletots Preschool @ Pioneer Blk 662b (Kn)",103.703116,1.337205
"Pcf Sparkletots Preschool @ Pasir Ris West Blk 650 (Cc)",103.9380599,1.378658
"Pcf Sparkletots Preschool @ Pasir Ris West Blk 517 (Kn)",103.943935,1.3744559
"Creativeland Childcare And Development Centre@Yew Tee ",103.749627,1.396619
"Pcf Sparkletots Preschool @ Pasir Ris East Blk 412 (Cc)",103.9550469,1.373408
"Pcf Sparkletots Preschool @ Pasir Ris East Blk 216 (Kn)",103.960916,1.368974
"Pcf Sparkletots Preschool @ Nee Soon East Blk 671 (Ds)",103.8415089,1.419273
"Pcf Sparkletots Preschool@Nee Soon East Blk 312 (Cc)",103.841147,1.431671
"Pcf Sparkletots Preschool @ Nanyang Blk 825 (Cc)",103.693489,1.346171
"Bello Bambini Montessori Pte Ltd",103.841328,1.348965
"Pcf Sparkletots Preschool @ Mountbatten Blk 51 (Kn)",103.8858939,1.308248
"Pcf Sparkletots Preschool @ Moulmein - Cairnhill Blk 10 (Ds)",103.852141,1.313847
"Pcf Sparkletots Preschool @ Marsiling Blk 339 (Cc)",103.781468,1.43103
"Pcf Sparkletots Preschool @ Marsiling Blk 334 (Cc)",103.780215,1.4299519
"Pcf Sparkletots Preschool @ Marsiling Blk 302 (Cc)",103.7746389,1.431536
"Pcf Sparkletots Preschool @ Marsiling Blk 302 (Kn)",103.7746389,1.431536
"Pcf Sparkletots Preschool @ Marsiling Blk 32 (Kn)",103.772675,1.444253
"Pcf Sparkletots Preschool @ Macpherson Blk 31 (Kn)",103.885782,1.3297509
"Pcf Sparkletots Preschool @ Macpherson Blk 108 (Kn)",103.884983,1.31901
"Pcf Sparkletots Preschool @ Limbang Blk 567 (Cc)",103.74592,1.394924
"Pcf Sparkletots Preschool @ Limbang Blk 543 (Ey)",103.744265,1.393639
"Pcf Sparkletots Preschool @ Limbang Blk 786 (Ey)",103.748429,1.395136
"Pcf Sparkletots Preschool @ Kreta Ayer-Kim Seng Blk 79 (Ds)",103.828689,1.291126
"Pcf Sparkletots Preschool @ Kolam Ayer Blk 26b (Cc)",103.8626045,1.321774
"Pcf Sparkletots Preschool @ Kolam Ayer Blk 39 (Cc)",103.866192,1.320829
"Pcf Sparkletots Preschool @ Kolam Ayer Blk 64 (Kn)",103.869493,1.320065
"Pcf Sparkletots Preschool@Kebun Baru Blk 260b (Cc)",103.8339871,1.3689928
"Pcf Sparkletots Preschool @ Kebun Baru Blk 109 (Cc)",103.837762,1.370202
"Pcf Sparkletots Preschool @ Kebun Baru Blk 172 (Cc)",103.836432,1.37459
"Pcf Sparkletots Preschool@Keat Hong Blk 489b (Cc)",103.7402665,1.3763898
"Pcf Sparkletots Preschool @ Keat Hong Blk 435 (Cc)",103.7408559,1.385081
"Pcf Sparkletots Preschool @ Keat Hong Blk 353 (Cc)",103.743394,1.382146
"Pcf Sparkletots Preschool @ Keat Hong Blk 448 (Cc)",103.737137,1.380312
"Pcf Sparkletots Preschool @ Keat Hong Blk 287 (Cc)",103.741652,1.379322
"Pcf Sparkletots Preschool @ Keat Hong Blk 295 (Ds)",103.741035,1.378248
"Brainy Bunch Hougang Pte. Ltd.",103.891459,1.35922
"Pcf Sparkletots Preschool @ Kembangan Chai Chee Blk 341 (Cc)",103.901742,1.326765
"Pcf Sparkletots Preschool @ Kembangan Chai Chee Blk 32 (Cc)",103.924796,1.323866
"Pcf Sparkletots Preschool @ Kembangan Chai Chee Blk 326 (Kn)",103.903717,1.327184
"Pcf Sparkletots Preschool @ Kembangan Chai Chee Blk 59 (Kn)",103.920347,1.324789
"Pcf Sparkletots Preschool @ Kampong Glam Blk 462 (Ds)",103.861205,1.304635
"Pcf Sparkletots Preschool @ Kampong Chai Chee Blk 424 (Cc)",103.9273149,1.328485
"Pcf Sparkletots Preschool @ Kampong Chai Chee Blk 131 (Cc)",103.93559,1.327103
"Pcf Sparkletots Preschool @ Kampong Chai Chee Blk 409 (Cc)",103.932712,1.32819
"Pcf Sparkletots Preschool @ Kampong Chai Chee Blk 135 (Kn)",103.936185,1.328765
"Just Kids @ Tampines ",103.9557279,1.352429
"Sweetlands Childcare Punggol 612 ",103.908667,1.404638
"Pcf Sparkletots Preschool @ Kaki Bukit Blk 525 (Cc)",103.928896,1.334743
"Agape Little Uni. @ Compassvale ",103.8959766,1.3965841
"Sheffield Kidsworld (Sk) ",103.9033,1.388828
"The Children's Discovery Centre ",103.908291,1.392101
"Maple Bear Educare ",103.865221,1.325254
"Pcf Sparkletots Preschool @ Kaki Bukit Blk 519 (Kn)",103.927871,1.330964
"Pcf Sparkletots Preschool @ Jurong Spring Blk 455 (Cc)",103.718162,1.351283
"Pcf Sparkletots Preschool @ Jurong Spring Blk 465 (Kn)",103.722934,1.350198
"Pcs Tampines Centre",103.950692,1.359015
"Pcf Sparkletots Preschool @ Jalan Kayu Blk 517 (Cc)",103.874083,1.371378
"Pcf Sparkletots Preschool @ Jalan Kayu Blk 518 (Ds)",103.874182,1.371697
"Pcf Sparkletots Preschool @ Hougang Blk 328 (Ds)",103.896332,1.368716
"Pcf Sparkletots Preschool @ Hong Kah North Blk 748 (Cc)",103.697728,1.347787
"Pcf Sparkletots Preschool @ Hong Kah North Blk 419 (Cc)",103.746099,1.361858
"Pcf Sparkletots Preschool @ Hong Kah North Blk 345 (Cc)",103.750685,1.362797
"Pcf Sparkletots Preschool @ Hong Kah North Blk 275a (Cc)",103.702189,1.352374
"Pcf Sparkletots Preschool @ Hong Kah North Blk 276d (Kn)",103.704403,1.353458
"Pcf Sparkletots Preschool @ Hong Kah North Blk 750 (Kn)",103.699029,1.3479159
"Pcf Sparkletots Preschool @ Hong Kah North Blk 338 (Kn)",103.750264,1.363515
"Pcf Sparkletots Preschool @ Hong Kah North Blk 319 (Kn)",103.746364,1.361222
"Pcf Sparkletots Preschool @ Henderson - Dawson Blk 124a (Kn)",103.8226789,1.284902
"Pcf Sparkletots Preschool @ Geylang Serai Blk 412 (Cc)",103.898922,1.318601
"Pcf Sparkletots Preschool @ Geylang Serai Blk 11 (Kn)",103.904275,1.321789
"Pcf Sparkletots Preschool @ Gambas Blk 115b (Cc)",103.829348,1.4463393
"Pcf Sparkletots Preschool @ Gambas Blk 105 (Cc)",103.8322166,1.449031
"Pcf Sparkletots Preschool @ Gambas Blk 446 (Cc)",103.845018,1.422982
"Pcf Sparkletots Preschool @ Gambas Blk 309 (Kn)",103.821461,1.446877
"Pcf Sparkletots Preschool @ Fengshan Blk 108 (Cc)",103.936,1.332795
"Pcf Sparkletots Preschool @ Fengshan Blk 184 (Cc)",103.941668,1.326054
"Pcf Sparkletots Preschool @ Eunos Blk 620 (Cc)",103.918071,1.334008
"Pcf Sparkletots Preschool @ Eunos Blk 134 (Cc)",103.912496,1.332773
"Pcf Sparkletots Preschool @ Eunos Blk 122 (Kn)",103.910558,1.332011
"Nurturestars ",103.84065,1.423708
"The Little Skool-House International ",103.790705,1.305259
"Little Kinder Montessori @ Pp Llp",103.788994,1.28014
"Maris Stella Kindergarten",103.808757,1.3087089
"Smart Berriis @ West Coast ",103.764349,1.305201
"Kidscampus (Changi Simei) ",103.955148,1.344852
"Pcf Sparkletots Preschool @ Clementi Blk 420a (Cc)",103.768984,1.310116
"Pcf Sparkletots Preschool @ Clementi Blk 330 (Ds)",103.767749,1.313722
"Pcf Sparkletots Preschool @ Chua Chu Kang Blk 19 (Cc)",103.752803,1.379321
"Pcf Sparkletots Preschool @ Chua Chu Kang Blk 3 (Cc)",103.752363,1.382484
"Pcf Sparkletots Preschool @ Chua Chu Kang Blk 123 (Cc)",103.74936,1.3792629
"Pcf Sparkletots Preschool @ Chua Chu Kang Blk 10 (Kn)",103.7553,1.380268
"Pcf Sparkletots Preschool @ Cashew Blk 183 (Cc)",103.762942,1.3800079
"Pcf Sparkletots Preschool @ Cashew Blk 545 (Kn)",103.7634209,1.381559
"Pcf Sparkletots Preschool @ Canberra Blk 413 (Cc)",103.817731,1.451731
"Pcf Sparkletots Preschool @ Canberra Blk 337 (Cc)",103.815463,1.446092
"Pcf Sparkletots Preschool @ Canberra Blk 487 (Kn)",103.815988,1.455636
"Pcf Sparkletots Preschool @ Canberra Blk 468c (Ey)",103.814712,1.450544
"Pcf Sparkletots Preschool @ Canberra Blk 330 (Ds)",103.817718,1.446883
"Pcf Sparkletots Preschool @ Buona Vista Blk 4 (Ds)",103.795639,1.30786
"Pcf Sparkletots Preschool @ Bukit Timah Blk 319 (Ey)",103.764718,1.317748
"Pcf Sparkletots Preschool @ Bukit Panjang Blk 254 (Cc)",103.7738229,1.379626
"Pcf Sparkletots Preschool @ Bukit Panjang Blk 422 (Kn)",103.769585,1.385016
"Pcf Sparkletots Preschool @ Bukit Panjang Blk 226 (Kn)",103.772335,1.375289
"Moral Child Development Centre (Chee Hoon Kog)",103.922706,1.3307659
"Pcf Sparkletots Preschool @ Fengshan Blk 115 (Cc)",103.93646,1.331422
"Pcf Sparkletots Preschool @ Bukit Panjang Blk 111 (Kn)",103.768197,1.378146
"Pcf Sparkletots Preschool @ Bukit Batok East Blk 271 (Cc)",103.746236,1.341793
"Pcf Sparkletots Preschool @ Bukit Batok East Blk 289g (Kn)",103.758864,1.345051
"My First Skool",103.824824,1.441872
"My World Preschool Ltd.",103.8918639,1.3856929
"Pcf Sparkletots Preschool @ Bukit Batok Blk 178 (Cc)",103.74257,1.346069
"Pcf Sparkletots Preschool @ Bukit Batok Blk 118 (Cc)",103.74652,1.349998
"Pcf Sparkletots Preschool @ Boon Lay Blk 627 (Cc)",103.6988049,1.342001
"Pcf Sparkletots Preschool @ Boon Lay Blk 631 (Kn)",103.700111,1.343073
"Pcf Sparkletots Preschool @ Boon Lay Blk 262 (Kn)",103.707193,1.345423
"Maple Bear Playhouse ",103.807331,1.291081
"Pcf Sparkletots Preschool @ Bishan North Blk 219 (Cc)",103.849363,1.3573519
"Pcf Sparkletots Preschool @ Bishan North Blk 231 (Ds)",103.84573,1.357349
"Hampton Pre-School",103.852257,1.348109
"My World Preschool Ltd",103.7776716,1.4353419
"Pcf Sparkletots Preschool@Bedok Reservoir-Punggol Blk 508 (Cc)",103.8879089,1.371646
"Pcf Sparkletots Preschool @ Bedok Reservoir - Punggol Blk 414 (Ds)",103.895844,1.37487
"Pcf Sparkletots Preschool @ Bedok Blk 13 (Cc)",103.9366749,1.320537
"Pcf Sparkletots Preschool @ Admiralty Blk 585 (Cc)",103.795608,1.429343
"Grace Child Development Centre",103.90045,1.3893703
"Pcf Sparkletots Preschool @ Admiralty Blk 687b (Ds)",103.807393,1.4417739
"Pcf Sparkletots Preschool @ Admiralty Blk 581 (Ds)",103.796458,1.430027
"Chatsworth Preschool",103.870894,1.403073
"My First Skool",103.8787727,1.3948965
"Monte Kidz World",103.94193,1.378441
"Rainbow Cove @ Butterfly ",103.875516,1.334297
"Sheffield Kidsworld (St Anne) ",103.903093,1.3909879
"Mindchamps Preschool @ Concorde Hotel (Orchard) ",103.842224,1.300618
"Jeet's Little Learners (Bedok) ",103.947891,1.330643
"Nurturestars Child Care",103.854256,1.329911
"Busy Bees Singapore ",103.816182,1.4434102
"Pcs Bukit Batok Centre",103.746301,1.349587
"Prime Education Investments Holdings ",103.862009,1.308475
"Whiz Kids Montessori @Hougang ",103.890148,1.377545
"Little Seeds Preschool @ Gilstead",103.838818,1.316698
"Charis Montessori ",103.8763759,1.367971
"Touch Community Services Limited",103.767326,1.31518
"Early Years Montessori",103.766526,1.325597
"Chiltern House",103.8391259,1.3335729
"Supergenius Preschool Oasis ",103.9132022,1.4023703
"My World Preschool Ltd.",103.949031,1.359296
"My Learning Haven (Mediapolis)",103.7934252,1.2938457
"My World Preschool Ltd",103.8896595,1.399153
"My World Preschool Ltd",103.8140584,1.4471935
"Holy Grace Kindergarten",103.939505,1.314406
"Soka Kindergarten",103.943348,1.344633
"Ramakrishna Mission Sarada Kindergarten",103.880173,1.344273
"Pentecost Methodist Church Kindergarten",103.957085,1.370786
"Paya Lebar Methodist Church Covenant Kindergarten",103.875827,1.353011
"Bedok Methodist Church Kindergarten",103.953797,1.323675
"Methodist Church Of The Incarnation Kindergarten",103.753308,1.37977
"Sdm Childcare Centre (Jurong East) ",103.7482239,1.3323449
"My First Skool",103.742798,1.334533
"Ace @ Work Educare ",103.742782,1.339238
"Little Footprints Schoolhouse (Teban Garden) ",103.739389,1.323316
"Smi Preschool ",103.746779,1.3201639
"Sweetlands Childcare Je 316 ",103.732575,1.346482
"My First Skool",103.739687,1.337947
"Maplebear Discovery ",103.738849,1.334023
"Etonhouse Pre-School ",103.8795444,1.3080352
"The Little Skool-House International ",103.881287,1.307532
"Yuquan Preschool @Guillemard",103.880885,1.308095
"St. Gerard's School Llp",103.880885,1.308095
"Chiltern House Mountbatten",103.880885,1.308095
"Chiltern House East Coast",103.880885,1.308095
"Cherie Hearts @ Mountbatten ",103.880885,1.308095
"Super Talent Childcare Ltd",103.888003,1.322724
"E-Bridge Pre-School ",103.8886,1.3299019
"Mindchamps Preschool @ Jtc Summit ",103.741504,1.331037
"The Little Skool-House International ",103.848122,1.369017
"Amazing Star Montessori House (Sk2)",103.900512,1.393449
"My Kiddie Klubhouse ",103.907852,1.330448
"Greentree Montessori Children Cottage",103.827856,1.4391719
"Just Kids @ Taman Jurong ",103.721053,1.3347739
"Cambridge Cdc @ Yio Chu Kang ",103.86058,1.389921
"My Kidz Cottage ",103.913227,1.312331
"Iman Childcare ( Woodgrove) ",103.776176,1.4282919
"Zulfa Kindergarten @ Sembawang Mart ",103.819382,1.453736
"My World Preschool Ltd.",103.820666,1.45
"Just Kids @ Jurong West ",103.70211,1.341131
"Learninghill Pasir Ris ",103.953397,1.375978
"Little Big Pre-School ",103.90969,1.315285
"Chinese Christian Mission Limited",103.746589,1.347428
"Learning Vision @ Work ",103.8912292,1.3964692
"Eq-Learners Educare ",103.73862,1.377746
"Shaws Cdlc @ Braddell Heights ",103.862862,1.3470279
"Sunshine Kindergarten",103.796672,1.3240749
"Zulfa Kindergarten @ Pasir Ris",103.940995,1.379721
"Zulfa Kindergarten @ Jurong West",103.697221,1.343413
"My First Skool",103.869493,1.320065
"Blossom Creative Centre Llp",103.946701,1.322871
"Blossom Educare Centre Llp",103.897383,1.370644
"The Little Skool-House International ",103.78889,1.312055
"The Little Skool-House International ",103.932462,1.345555
"Eileen's Learning Centre ",103.934462,1.355507
"My First Skool",103.952974,1.342806
"Mulberry Learning Centre @ Toa Payoh ",103.852359,1.333117
"Morning Glory Preschool",103.725966,1.352773
"Superland Pre-School (Rmcc) ",103.8198763,1.2757309
"Iman Childcare (Tampines) ",103.945195,1.3447
"Kidz Kingdom ",103.902731,1.316993
"My First Skool",103.8911546,1.3945629
"Al-Istiqamah Mosque Kindergarten",103.875445,1.369102
"Mujahidin Mosque Kindergarten",103.800938,1.298054
"Kindercare Centre Llp",103.791172,1.433308
"Al-Khair Mosque Kindergarten",103.75036,1.382596
"Little Leader Kindergarten",103.8288369,1.430859
"My First Skool",103.846819,1.366656
"My First Skool",103.8107859,1.274835
"Little Footprints Schoolhouse (Punggol) ",103.9139919,1.3937489
"Da Little Preschool By-The-Park ",103.819974,1.318608
"Al Iman Mosque Kindergarten",103.772594,1.378212
"Cherie Hearts Nurture Cottage ",103.823769,1.4253579
"Ichiban Montessori Childcare Centre (Segar) Pte. Ltd",103.7688044,1.388585
"Singapore Hokkien Huay Kuan Preschool",103.938335,1.315771
"Ichiban Montessori Child Care Centre ",103.746141,1.377522
"Licdo @ Bb Preschool Team ",103.758805,1.345542
"Calrose Academy ",103.8023911,1.434085
"Bright Path Inclusive Preschool",103.7967029,1.342773
"Little Explorers Cove @ Boon Lay",103.711974,1.34803
"Child's Atelier ",103.894131,1.33295
"Bibinogs Preschool K.a. Pte Ltd",103.810749,1.323162
"Odyssey The Global Preschool ",103.88758,1.301864
"Al-Mukminin Mosque Kindergarten",103.741311,1.339551
"Mahad Al-Nasry @Tampines Kindergarten",103.953814,1.361002
"Sri Sathya Sai Kindergarten",103.936824,1.383026
"Mindchamps Preschool @ Nordcom Ii Pte. Limited",103.816182,1.4434102
"Al-Amin Preschool (Pasir Ris)",103.946505,1.37284
"Whiz Kids Montessori ",103.905733,1.387091
"Awwa Ltd.",103.8147884,1.2872392
"Ideal Montessori ",103.869405,1.339603
"My First Skool",103.878784,1.375976
"Pat's Schoolhouse ",103.724765,1.326983
"Mahad Al Nasry @ Sengkang",103.901122,1.39181
"Cambridge Cdc @ Bt ",103.770257,1.341087
"Sunflower Preschool @ Hougang ()",103.893938,1.372629
"Centre Of New Life Kindergarten",103.699175,1.349652
"E-Bridge Pre-School ",103.8494339,1.3320022
"Nanyang Kindergarten",103.806642,1.3210789
"Bambini Childcare Llp",103.767394,1.3430169
"My First Skool",103.914032,1.303337
"My World Preschool Ltd.",103.9042065,1.3773919
"Just Kids @ Ang Mo Kio ",103.845583,1.372198
"Sunflower Preschool ",103.9222659,1.3374569
"Sunflower Preschool @ Mindef ",103.748645,1.330888
"Shaws Cdlc @ Katong Private Limited",103.895197,1.305789
"My World Preschool Ltd.",103.8132959,1.288556
"Little Greenhouse @ Jw 502 ",103.718008,1.350353
"Glory Joy Child Development Centre",103.8212269,1.4522139
"E-Bridge Pre-School ",103.8973755,1.369313
"Little Seeds Preschool @ Calvary Baptist Kindergarten",103.8742199,1.332602
"Wee Care Kindergarten Pte Ltd",103.822829,1.305459
"Sheffield Kidsworld (Wlds) ",103.799352,1.435452
"Darul Makmur Mosque Kindergarten",103.834034,1.436839
"An-Nur Mosque Kindergarten",103.772075,1.440966
"Al-Muttaqin Mosque Kindergarten",103.845756,1.3704639
"My First Skool",103.846849,1.359041
"Creativeland Childcare And Development Centre@Admiralty ",103.799741,1.441847
"Good Shepherd Convent Kindergarten",103.932694,1.311256
"Jurong Christian Church Kindergarten",103.722226,1.336815
"Bethesda Chapel Kindergarten",103.910024,1.32067
"Super Talent Childcare Ltd",103.88237,1.322584
"Super Talent Childcare Ltd",103.826718,1.28568
"Whole Child Nurture Centre",103.8783868,1.39468
"Aspiration Child Care Centre",103.932566,1.354413
"Sgm Murni",103.946104,1.359151
"Abc Children's Place",103.931279,1.35219
"The Moral Childcare Centre",103.746616,1.363224
"Our Lady Star Of The Sea Child Care Centre",103.838351,1.434638
"Kiddiwinkie Schoolhouse@Grandstand ",103.851694,1.390831
"Little Footprints Preschool ",103.832418,1.381429
"Safari House Preschool River Valley",103.830685,1.295936
"Safari House Preschool Yishun",103.8420668,1.4369984
"Sunflower Montessori Discovery Ark",103.947824,1.3812
"Bridging Stars Childcare ",103.803776,1.286675
"Our Juniors' Schoolhouse @ Choa Chu Kang ",103.751746,1.374852
"Genius Hive Pre-School ",103.84906,1.280607
"Zee Juniors",103.898997,1.309387
"Cambridge Cdc @ Tanglin ",103.84128,1.2921149
"Kidskingdom ",103.8801,1.352269
"Greenery Childcare Centre",103.7377209,1.375841
"Acekidz @ Community",103.764943,1.302569
"Ace @ Work Childcare ",103.745982,1.3913359
"My First Skool",103.8396956,1.4155504
"Jurong Calvary Kindergarten",103.723712,1.332943
"Callidus Preschool",103.8459657,1.3577321
"Evangel Kindergarten",103.791808,1.439408
"Khalsa Kindergarten",103.859118,1.313781
"Foochow Methodist Church Kindergarten",103.851414,1.309035
"Edelweiss Kindergarten Sembawang Presbyterian Church",103.82543,1.441611
"Swallows And Amazons Kindergarten",103.793667,1.337685
"Pat's Schoolhouse ",103.832088,1.293984
"Sunflower Preschool @ Bedok South ",103.945563,1.319058
"Bethesda (Depot Walk) ",103.814194,1.281733
"Bethel Day Care Centre",103.8687999,1.346154
"Cherie Hearts Discoveryland ",103.806845,1.283129
"Little Footprints Preschool @ Ubi ",103.892629,1.324713
"Al-Ansar Mosque Kindergarten",103.926342,1.327015
"Carpe Diem Kidz ",103.800255,1.283276
"Skool4kidz Centre",103.8817258,1.3836195
"Zee Playhouse ",103.836554,1.315716
"The Preparatory Place",103.824243,1.314165
"Raffles House Preschool (Robin Close)",103.826678,1.318627
"House On The Hill ",103.834099,1.3153109
"Children's Cove ",103.826019,1.312934
"Camberley International Pre-School Private Limited",103.835472,1.316498
"My First Skool",103.843984,1.3603019
"Red Schoolhouse ",103.833736,1.3601669
"Maple Bear Academy ",103.833392,1.358146
"Shooting Star Child Development Centre",103.838481,1.350209
"Mindchamps Preschool @ Bishan ",103.8341389,1.358681
"Rainbowland Learning Centre ",103.842452,1.354571
"Agape Little Uni @ Central ",103.833566,1.358606
"Caelum Junior Llp",103.844871,1.348826
"Maplebear Discovery Land ",103.845969,1.352169
"Cherie Hearts Nurtureloft ",103.8341389,1.358681
"Play@Thomson Hills ",103.831526,1.379241
"My First Skool",103.854839,1.346153
"Cherie Hearts Kids-At-Play ",103.837424,1.344962
"My World Preschool Ltd.",103.8536139,1.346767
"Safari House Preschool Bishan",103.841328,1.348965
"Cherrybrook Preschool Thomson ",103.829695,1.354135
"Mulberry Marymount ",103.841549,1.348627
"Children's Vineyard Preschool Pte. Ltd",103.841328,1.348965
"Assyakirin Mosque Kindergarten",103.719882,1.335638
"Happy Kids Childcare & Development Centre",103.933357,1.352018
"Mini World Child Care & Development Centre ",103.919809,1.325893
"First Step Montessori House ",103.82745,1.426131
"Agape Little Uni. @ Gambas ",103.816182,1.4434102
"Sunflower Preschool @ Pasir Ris ",103.957203,1.374231
"Pegasus International Preschool ",103.847254,1.312252
"Sasco Child Care Centre",103.826426,1.2718259
"Mosaic Kindergarten",103.783339,1.336502
"Kiddiwinkie Schoolhouse @ Novena ",103.842393,1.321034
"Maplebear Headstart ",103.958374,1.37757
"Heartfield Kindergarten ",103.833881,1.317089
"Al-Amin Education Pte Ltd",103.960579,1.353795
"Al-Nasry@Sengkang South Kindergarten",103.8904,1.3788
"Repton Schoolhouse Bukit Timah",103.790561,1.34603
"Paper Scissors Stone Montessori Kindergarten",103.9613339,1.343676
"Global Mindz (Eden) Preschool Limited",103.900791,1.3936789
"Sunflower Preschool @ Sembawang Pte. Ltd.",103.825914,1.437022
"Skool4kidz Centre",103.8875288,1.3984477
"Eager Beaver Schoolhouse 1 ",103.83756,1.427567
"Picket Fence @ Yishun ",103.8435841,1.4366874
"Little Greenhouse @ Woodlands ",103.7733049,1.433317
"Leclare @ Shenton Pte. Ltd.",103.848832,1.27623
"My First Skool",103.81773,1.456244
"Luther Preschool",103.799359,1.306074
"Genesis Child Care (Tp) ",103.951134,1.35893
